,word,Sad,Anx,Anger,Hate,Trustful,S,Happy
773,籠れる,0.005682159438102595,0.0,0.006144076447313538,0.0,0.0,0.0,0.0
774,流す,0.004498180109983779,0.0,0.0,0.0,0.004356016435491846,0.004668973311449212,0.0
775,噂,0.005682159438102595,0.0,0.012288152894627076,0.0,0.0,0.0,0.0
776,傷付く,0.004498180109983779,0.0,0.004863848466517907,0.004748672614283287,0.0,0.0,0.0
777,本音,0.005682159438102595,0.0,0.0,0.0,0.0,0.005897907624689562,0.0
778,担当,0.004498180109983779,0.0,0.0,0.0,0.017424065741967382,0.0,0.004352337443265964
779,部署,0.004498180109983779,0.0,0.004863848466517907,0.0,0.0,0.004668973311449212,0.0
780,売上,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
781,前年,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
782,比,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
783,鬱病,0.006013085128138987,0.008029199249647494,0.0032509519588407396,0.006347938939121467,0.0029115216605098844,0.0,0.0
784,支える,0.005682159438102595,0.0,0.0,0.0,0.03851803508838264,0.0,0.0
785,蛾,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
786,騙す,0.00731626681591354,0.0,0.06328819613822932,0.019309228964846572,0.0,0.0037970305398759368,0.0
787,自販機,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
788,ジュース,0.015412370936496842,0.0,0.0,0.0,0.0,0.0,0.0
789,別だ,0.005682159438102595,0.0,0.0,0.0,0.0,0.005897907624689562,0.0
790,配偶,0.00365813340795677,0.0032564406222276286,0.003955512258639333,0.0,0.007085038330463361,0.0,0.0
791,円形,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
792,脱毛,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
793,症,0.004498180109983779,0.008008486735003529,0.0,0.01899469045713315,0.0,0.0,0.0
794,連帯,0.005682159438102595,0.0,0.006144076447313538,0.0,0.0,0.0,0.0
795,保証人,0.005682159438102595,0.0,0.018432229341940616,0.0,0.0,0.0,0.0
796,払う,0.005682159438102595,0.0,0.0,0.011997169634813225,0.0,0.0,0.0
797,貧乏だ,0.005682159438102595,0.00505821214064101,0.0,0.0,0.0,0.0,0.0
798,園,0.005682159438102595,0.0,0.0,0.0,0.0,0.005897907624689562,0.0
799,幼馴染み,0.005682159438102595,0.0,0.0,0.0,0.00550257644119752,0.0,0.0
800,解雇,0.0030065425640694934,0.005352799499764997,0.009752855876522219,0.0031739694695607336,0.0,0.009362097547108112,0.0
801,実母,0.005682159438102595,0.00505821214064101,0.0,0.0,0.0,0.0,0.0
802,認める,0.0030065425640694934,0.0,0.009752855876522219,0.0031739694695607336,0.005823043321019769,0.006241398364738741,0.0
803,相続,0.00365813340795677,0.006512881244455257,0.01977756129319666,0.0038618457929693144,0.0,0.0,0.0
804,資産,0.004498180109983779,0.0,0.004863848466517907,0.009497345228566574,0.0,0.0,0.0
805,欲,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
806,成り下がる,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
807,感情,0.0030065425640694934,0.0,0.006501903917681479,0.0031739694695607336,0.005823043321019769,0.0031206991823693707,0.0
808,自宅,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
809,火事,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
810,実話,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
811,実親,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
812,代わる,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
813,風呂,0.005682159438102595,0.0,0.0,0.005998584817406612,0.0,0.0,0.0
814,場,0.00365813340795677,0.0,0.0,0.011585537378907945,0.0035425191652316804,0.0,0.0035395272342640346
815,心筋,0.005682159438102595,0.00505821214064101,0.0,0.0,0.0,0.0,0.0
816,梗塞,0.005682159438102595,0.01011642428128202,0.0,0.0,0.0,0.0,0.0
817,診る,0.0020240260301458255,0.0018017715184133819,0.0065656925660226165,0.019230651219935686,0.0098002863798292,0.008403508339254502,0.003916803712504259
818,生涯,0.004498180109983779,0.0,0.0,0.0,0.004356016435491846,0.0,0.004352337443265964
819,独り,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
820,身,0.00365813340795677,0.006512881244455257,0.007911024517278665,0.0,0.0035425191652316804,0.0,0.0
821,県,0.005682159438102595,0.0,0.0,0.0,0.0,0.0,0.005497929090516164
822,住む,0.00365813340795677,0.009769321866682888,0.003955512258639333,0.0,0.0,0.0075940610797518735,0.0
823,状態,0.002474154079837954,0.011012359245441911,0.002675284277843701,0.007835800769537967,0.0047919183190520106,0.0,0.002393935587013835
824,近所,0.0030065425640694934,0.0,0.009752855876522219,0.006347938939121467,0.014557608302549423,0.009362097547108112,0.0
825,見掛ける,0.004498180109983779,0.0,0.0,0.004748672614283287,0.0,0.004668973311449212,0.0
826,警察,0.002474154079837954,0.004404943698176765,0.005350568555687402,0.0026119335898459888,0.0023959591595260053,0.002568096226635586,0.0
827,浴槽,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
828,発見,0.004498180109983779,0.0,0.0,0.0,0.004356016435491846,0.014006919934347635,0.0
829,際,0.002474154079837954,0.013214831094530295,0.005350568555687402,0.0052238671796919775,0.009583836638104021,0.0,0.002393935587013835
830,諦める,0.00365813340795677,0.006512881244455257,0.003955512258639333,0.0,0.0,0.011391091619627812,0.0
831,父母,0.004498180109983779,0.0,0.0,0.0,0.008712032870983691,0.004668973311449212,0.0
832,田舎,0.005682159438102595,0.00505821214064101,0.0,0.0,0.0,0.0,0.0
833,会話,0.0030065425640694934,0.0,0.0032509519588407396,0.0095219084086822,0.005823043321019769,0.0,0.014545313278284563
834,調子,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
835,尚更,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
836,告白,0.00365813340795677,0.0,0.0,0.0038618457929693144,0.0,0.01898515269937968,0.0035395272342640346
837,引っ越す,0.004498180109983779,0.012012730102505293,0.0,0.0,0.0,0.009337946622898424,0.0
838,競り負け,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
839,ソフト,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
840,クリーム,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
841,喪失,0.004498180109983779,0.0040042433675017645,0.004863848466517907,0.0,0.0,0.0,0.0
842,留学,0.004498180109983779,0.008008486735003529,0.0,0.0,0.0,0.0,0.017409349773063857
843,帰国,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
844,クリスマス,0.00365813340795677,0.0,0.0,0.0,0.0035425191652316804,0.0037970305398759368,0.007079054468528069
845,男性,0.0030065425640694934,0.0026763997498824984,0.006501903917681479,0.02539175575648587,0.0,0.006241398364738741,0.0
846,しくじる,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
847,兎に角,0.017046478314307785,0.0,0.0,0.0,0.0,0.0,0.005497929090516164
848,実感,0.01136431887620519,0.0,0.006144076447313538,0.0,0.0,0.0,0.0
849,説明,0.008996360219967558,0.0,0.0,0.0,0.004356016435491846,0.009337946622898424,0.0
850,持つ,0.002474154079837954,0.0,0.013376421389218506,0.026119335898459887,0.02156363243573405,0.02568096226635586,0.002393935587013835
851,無表情だ,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
852,参列,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
853,対応,0.002474154079837954,0.0022024718490883826,0.04280454844549922,0.015671601539075933,0.02156363243573405,0.002568096226635586,0.0
854,渡る,0.005682159438102595,0.0,0.0,0.0,0.0,0.0,0.005497929090516164
855,立てる,0.005682159438102595,0.0,0.018432229341940616,0.0,0.0,0.0,0.0
856,続ける,0.0020240260301458255,0.005405314555240145,0.0065656925660226165,0.008546956097749194,0.00392011455193168,0.006302631254440877,0.009792009281260648
857,何者,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
858,起こす,0.002474154079837954,0.00880988739635353,0.002675284277843701,0.0026119335898459888,0.0047919183190520106,0.010272384906542344,0.0
859,負傷,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
860,地震,0.00365813340795677,0.042333728088959174,0.0,0.0,0.0035425191652316804,0.011391091619627812,0.0
861,貸す,0.00365813340795677,0.0,0.011866536775917999,0.0038618457929693144,0.010627557495695042,0.0,0.0
862,返す,0.00365813340795677,0.0,0.01977756129319666,0.011585537378907945,0.0,0.0037970305398759368,0.0
863,反対だ,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
864,いけない,0.004498180109983779,0.0040042433675017645,0.0,0.004748672614283287,0.0,0.0,0.0
865,色々だ,0.002474154079837954,0.0022024718490883826,0.0,0.0052238671796919775,0.0023959591595260053,0.007704288679906758,0.007181806761041505
866,トラブル,0.00365813340795677,0.0,0.01977756129319666,0.019309228964846572,0.0035425191652316804,0.0,0.0
867,婚約,0.00365813340795677,0.0,0.003955512258639333,0.0038618457929693144,0.0035425191652316804,0.0,0.0
868,俄かだ,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
869,度,0.004498180109983779,0.0040042433675017645,0.0,0.0,0.004356016435491846,0.0,0.0
870,上昇,0.004498180109983779,0.0040042433675017645,0.0,0.0,0.0,0.004668973311449212,0.0
871,傾向,0.007706185468248421,0.0,0.0,0.0,0.0,0.0,0.0
872,異常だ,0.0,0.008008486735003529,0.0,0.0,0.004356016435491846,0.004668973311449212,0.0
873,見付かる,0.0,0.044046677042519404,0.0,0.004748672614283287,0.0,0.023344866557246057,0.0
874,専門,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
875,病院,0.0,0.010705598999529994,0.0032509519588407396,0.0031739694695607336,0.008734564981529653,0.0031206991823693707,0.0
876,診断,0.0,0.008008486735003529,0.004863848466517907,0.0,0.0,0.009337946622898424,0.0
877,今後,0.0,0.06575675782833314,0.0,0.0,0.00550257644119752,0.0,0.0
878,前夜,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
879,発表,0.0,0.045590168711186804,0.0,0.0038618457929693144,0.0035425191652316804,0.0,0.0035395272342640346
880,信用,0.0,0.0026763997498824984,0.006501903917681479,0.006347938939121467,0.017469129963059306,0.006241398364738741,0.0
881,失業,0.0,0.02743993463621757,0.0,0.0,0.0,0.0,0.0
882,どうにも,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
883,産後,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
884,偶然,0.0,0.0040042433675017645,0.0,0.0,0.0,0.02801383986869527,0.013057012329797894
885,産,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
886,悪阻,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
887,困る,0.0,0.005352799499764997,0.009752855876522219,0.006347938939121467,0.06696499819172734,0.0031206991823693707,0.0
888,住まい,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
889,追い出す,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
890,不安だ,0.0,0.5565898280827452,0.004863848466517907,0.0,0.026136098612951072,0.0,0.0
891,凄い,0.0,0.006607415547265147,0.002675284277843701,0.013059667949229943,0.009583836638104021,0.007704288679906758,0.002393935587013835
892,高熱,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
893,出す,0.0,0.008029199249647494,0.0162547597942037,0.0095219084086822,0.0,0.006241398364738741,0.005818125311313825
894,面接,0.0,0.02605152497782103,0.0,0.0038618457929693144,0.0035425191652316804,0.0037970305398759368,0.0
895,新卒,0.0,0.00505821214064101,0.006144076447313538,0.0,0.0,0.0,0.0
896,手持ち,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
897,手術,0.0,0.019538643733365776,0.011866536775917999,0.0,0.007085038330463361,0.0075940610797518735,0.0
898,プロジェクト,0.0,0.0032564406222276286,0.0,0.0038618457929693144,0.014170076660926722,0.0,0.0035395272342640346
899,逝く,0.0,0.029307965600048662,0.01582204903455733,0.0,0.010627557495695042,0.0,0.007079054468528069
900,将来,0.0,0.41477339553256287,0.006144076447313538,0.0,0.0,0.0,0.0
901,足りる,0.0,0.008008486735003529,0.004863848466517907,0.0,0.004356016435491846,0.0,0.0
902,学費,0.0,0.0040042433675017645,0.004863848466517907,0.0,0.0,0.004668973311449212,0.0
903,経済,0.0,0.044046677042519404,0.004863848466517907,0.0,0.004356016435491846,0.0,0.0
904,北朝鮮,0.0,0.02002121683750882,0.009727696933035814,0.004748672614283287,0.0,0.0,0.0
905,いつ,0.0,0.015174636421923033,0.0,0.0,0.0,0.005897907624689562,0.0
906,体力,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
907,激しい,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.0,0.004668973311449212,0.0
908,関する,0.0,0.012012730102505293,0.014591545399553721,0.0,0.008712032870983691,0.0,0.0
909,エアコン,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
910,水漏れ,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
911,止まる,0.0,0.015174636421923033,0.006144076447313538,0.0,0.0,0.0,0.0
912,未来,0.0,0.020579950977163176,0.0,0.0,0.0,0.0,0.0
913,期待,0.0,0.0040042433675017645,0.0,0.0,0.013068049306475536,0.0,0.004352337443265964
914,後,0.0,0.022024718490883822,0.010701137111374805,0.010447734359383955,0.0047919183190520106,0.002568096226635586,0.00957574234805534
915,人事,0.0,0.020579950977163176,0.0,0.0,0.0,0.0,0.0
916,免許,0.0,0.012012730102505293,0.0,0.0,0.004356016435491846,0.004668973311449212,0.0
917,書,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
918,クレジット,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
919,カード,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
920,予備,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
921,大きい,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.0,0.014006919934347635,0.0
922,頻発,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
923,一向に,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
924,込もる,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
925,スイミング,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
926,始める,0.0,0.019538643733365776,0.007911024517278665,0.007723691585938629,0.0,0.0,0.010618581702792104
927,疾患,0.0,0.008008486735003529,0.0,0.004748672614283287,0.0,0.009337946622898424,0.0
928,社会,0.0,0.00880988739635353,0.02140227422274961,0.02089546871876791,0.0047919183190520106,0.010272384906542344,0.00478787117402767
929,復帰,0.0,0.0032564406222276286,0.0,0.0038618457929693144,0.007085038330463361,0.0037970305398759368,0.0
930,休職,0.0,0.02529106070320505,0.0,0.0,0.00550257644119752,0.0,0.0
931,備え,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
932,優れる,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
933,受かる,0.0,0.008008486735003529,0.0,0.004748672614283287,0.0,0.02801383986869527,0.0
934,電車,0.0,0.005352799499764997,0.0162547597942037,0.03491366416516807,0.0029115216605098844,0.0,0.0029090626556569125
935,遅刻,0.0,0.00505821214064101,0.0,0.011997169634813225,0.0,0.0,0.0
936,合う,0.0,0.006607415547265147,0.008025852833531104,0.02873126948830588,0.01677171411668204,0.01284048113317793,0.00957574234805534
937,侭ならない,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
938,結果,0.0,0.03211679699858998,0.006501903917681479,0.0031739694695607336,0.005823043321019769,0.0031206991823693707,0.0
939,登校,0.0,0.015174636421923033,0.0,0.0,0.00550257644119752,0.0,0.0
940,カット,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
941,展望,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
942,役職,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
943,定年,0.0,0.00505821214064101,0.0,0.0,0.0,0.0,0.005497929090516164
944,東北,0.0,0.012012730102505293,0.004863848466517907,0.0,0.0,0.004668973311449212,0.0
945,心身,0.0,0.00505821214064101,0.006144076447313538,0.0,0.0,0.0,0.0
946,不安定だ,0.0,0.02023284856256404,0.006144076447313538,0.0,0.0,0.0,0.0
947,休学,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
948,進路,0.0,0.015174636421923033,0.0,0.0,0.01650772932359256,0.0,0.0
949,開業,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
950,遠方,0.0,0.01011642428128202,0.0,0.0,0.0,0.0,0.005497929090516164
951,検診,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
952,行ける,0.0,0.012012730102505293,0.0,0.0,0.0,0.009337946622898424,0.02176168721632982
953,休み,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.0,0.0,0.017409349773063857
954,末期,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
955,宿題,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
956,老後,0.0,0.18521955879446858,0.0,0.0,0.0,0.0,0.0
957,資金,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
958,降り掛かる,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
959,場合,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
960,気象,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
961,利用,0.0,0.0032564406222276286,0.007911024517278665,0.015447383171877258,0.0035425191652316804,0.0,0.0
962,システム,0.0,0.01011642428128202,0.0,0.029992924087033062,0.0,0.0,0.0
963,変わる,0.0,0.010705598999529994,0.006501903917681479,0.0,0.005823043321019769,0.021844894276585595,0.005818125311313825
964,訓練,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
965,日々,0.0,0.013381998749412493,0.0,0.0031739694695607336,0.0029115216605098844,0.009362097547108112,0.020363438589598385
966,当日,0.0,0.015174636421923033,0.0,0.0,0.0,0.011795815249379124,0.0
967,国家,0.0,0.01011642428128202,0.0,0.0,0.0,0.011795815249379124,0.0
968,家庭,0.0,0.0032564406222276286,0.007911024517278665,0.0,0.007085038330463361,0.0,0.010618581702792104
969,イメージ,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
970,くらい,0.0,0.0040042433675017645,0.0,0.0,0.004356016435491846,0.018675893245796847,0.0
971,欲しい,0.0,0.010705598999529994,0.0032509519588407396,0.0031739694695607336,0.0029115216605098844,0.012482796729477483,0.0
972,すぐ,0.0,0.008029199249647494,0.006501903917681479,0.006347938939121467,0.005823043321019769,0.006241398364738741,0.0
973,答える,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.013068049306475536,0.0,0.0
974,迷い,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
975,見通し,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
976,立つ,0.0,0.0026763997498824984,0.0162547597942037,0.006347938939121467,0.0,0.0031206991823693707,0.005818125311313825
977,山岳,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
978,遭難,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
979,会う,0.0,0.006607415547265147,0.002675284277843701,0.013059667949229943,0.009583836638104021,0.04365763585280496,0.00957574234805534
980,行方,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
981,不明だ,0.0,0.015174636421923033,0.006144076447313538,0.0,0.0,0.0,0.0
982,状況,0.0,0.006607415547265147,0.002675284277843701,0.0052238671796919775,0.0023959591595260053,0.005136192453271172,0.002393935587013835
983,このまま,0.0,0.04115990195432635,0.0,0.0,0.0,0.0,0.0
984,縁故,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
985,入社,0.0,0.008008486735003529,0.009727696933035814,0.0,0.004356016435491846,0.0,0.0
986,あれこれ,0.0,0.00505821214064101,0.012288152894627076,0.0,0.0,0.0,0.0
987,決める,0.0,0.02002121683750882,0.0,0.0,0.013068049306475536,0.004668973311449212,0.0
988,自民党,0.0,0.0040042433675017645,0.009727696933035814,0.014246017842849863,0.0,0.0,0.0
989,大勝,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
990,内定,0.0,0.015174636421923033,0.0,0.0,0.0,0.005897907624689562,0.0
991,取り消し,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
992,忘れる,0.0,0.004404943698176765,0.002675284277843701,0.007835800769537967,0.0047919183190520106,0.002568096226635586,0.01436361352208301
993,面,0.0,0.016282203111138142,0.003955512258639333,0.0038618457929693144,0.0,0.0037970305398759368,0.0
994,子育て,0.0,0.024087597748942487,0.009752855876522219,0.0,0.0029115216605098844,0.0031206991823693707,0.0232725012452553
995,段落,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
996,老いる,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
997,常に,0.0,0.019538643733365776,0.01582204903455733,0.0,0.0177125958261584,0.0037970305398759368,0.0
998,一杯だ,0.0,0.02529106070320505,0.0,0.017995754452219837,0.0,0.0,0.0
999,ノルマ,0.0,0.01011642428128202,0.0,0.0,0.0,0.011795815249379124,0.0
1000,多い,0.0,0.011012359245441911,0.010701137111374805,0.018283535128921925,0.0047919183190520106,0.010272384906542344,0.007181806761041505
1001,地下鉄,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1002,回復,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
1003,検定,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1004,待ち,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
1005,暮らし,0.0,0.029307965600048662,0.0,0.0038618457929693144,0.0,0.0075940610797518735,0.02123716340558421
1006,襲う,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1007,傾く,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1008,先行き,0.0,0.020579950977163176,0.0,0.0,0.0,0.0,0.0
1009,健康だ,0.0,0.02002121683750882,0.0,0.0,0.0,0.004668973311449212,0.004352337443265964
1010,収入,0.0,0.032033946940014116,0.0,0.004748672614283287,0.004356016435491846,0.0,0.0
1011,余り,0.0,0.004404943698176765,0.013376421389218506,0.007835800769537967,0.007187877478578016,0.007704288679906758,0.002393935587013835
1012,正,0.0,0.00505821214064101,0.006144076447313538,0.0,0.0,0.0,0.0
1013,摩擦,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1014,生ずる,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1015,措置,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1016,郵便,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1017,届く,0.0,0.0040042433675017645,0.0,0.0,0.0,0.004668973311449212,0.004352337443265964
1018,詳細だ,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1019,段階,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1020,新入,0.0,0.00505821214064101,0.0,0.005998584817406612,0.0,0.0,0.0
1021,スタート,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1022,馴染める,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1023,昇進,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
1024,不良だ,0.0,0.016016973470007058,0.0,0.0,0.004356016435491846,0.004668973311449212,0.0
1025,直後,0.0,0.020579950977163176,0.0,0.0,0.0,0.0,0.0
1026,壊す,0.0,0.008008486735003529,0.009727696933035814,0.0,0.0,0.004668973311449212,0.0
1027,日当,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1028,豪華だ,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
1029,絢爛,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1030,回る,0.0,0.006512881244455257,0.003955512258639333,0.0,0.0035425191652316804,0.0,0.007079054468528069
1031,成功,0.0,0.005352799499764997,0.0032509519588407396,0.0,0.014557608302549423,0.015603495911846853,0.0029090626556569125
1032,核,0.0,0.013719967318108785,0.0,0.0,0.0,0.0,0.0
1033,開発,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1034,路頭,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1035,迷う,0.0,0.01011642428128202,0.0,0.005998584817406612,0.0,0.0,0.0
1036,決意,0.0,0.01011642428128202,0.0,0.0,0.00550257644119752,0.0,0.0
1037,進める,0.0,0.0040042433675017645,0.004863848466517907,0.0,0.004356016435491846,0.0,0.0
1038,会場,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.0,0.0,0.004352337443265964
1039,道,0.0,0.008008486735003529,0.0,0.009497345228566574,0.0,0.014006919934347635,0.0
1040,原発,0.0,0.006512881244455257,0.007911024517278665,0.007723691585938629,0.0,0.0037970305398759368,0.0
1041,爆発,0.0,0.01011642428128202,0.012288152894627076,0.0,0.0,0.0,0.0
1042,住宅,0.0,0.00505821214064101,0.006144076447313538,0.0,0.0,0.0,0.0
1043,ローン,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1044,まだまだ,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
1045,此先,0.0,0.04801988561338074,0.0,0.0,0.0,0.0,0.0
1046,喘息,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
1047,持ち,0.0,0.00505821214064101,0.0,0.0,0.0,0.0,0.005497929090516164
1048,高卒,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1049,念願,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1050,便秘,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1051,抱える,0.0,0.01011642428128202,0.006144076447313538,0.0,0.0,0.0,0.0
1052,原因,0.0,0.0040042433675017645,0.014591545399553721,0.0,0.0,0.004668973311449212,0.0
1053,義理,0.0,0.0026763997498824984,0.0032509519588407396,0.0031739694695607336,0.0029115216605098844,0.0031206991823693707,0.0
1054,知れる,0.0,0.019538643733365776,0.0,0.0,0.0035425191652316804,0.0037970305398759368,0.010618581702792104
1055,陣痛,0.0,0.015174636421923033,0.0,0.0,0.00550257644119752,0.0,0.0
1056,風船,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1057,トイレ,0.0,0.008008486735003529,0.0,0.028492035685699725,0.0,0.004668973311449212,0.0
1058,近く,0.0,0.0032564406222276286,0.003955512258639333,0.007723691585938629,0.0,0.011391091619627812,0.0
1059,切迫,0.0,0.020579950977163176,0.0,0.0,0.0,0.0,0.0
1060,休暇,0.0,0.00505821214064101,0.0,0.0,0.0,0.0,0.01649378727154849
1061,盗る,0.0,0.0026763997498824984,0.006501903917681479,0.0095219084086822,0.005823043321019769,0.021844894276585595,0.0
1062,病,0.0,0.015174636421923033,0.006144076447313538,0.0,0.0,0.0,0.0
1063,成る,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1064,節目,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1065,直前,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1066,会長,0.0,0.0040042433675017645,0.0,0.004748672614283287,0.004356016435491846,0.0,0.0
1067,抜擢,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
1068,捕まる,0.0,0.00505821214064101,0.0,0.0,0.00550257644119752,0.0,0.0
1069,下宿,0.0,0.006859983659054393,0.0,0.0,0.0,0.0,0.0
1070,双子,0.0,0.00505821214064101,0.0,0.0,0.0,0.005897907624689562,0.0
